gene,sample,group,log_expr
GENE_0206,4139,treatment,9.761738437631307
GENE_0207,4140,control,8.923386372497886
GENE_0207,4141,control,7.627386191528301
GENE_0207,4142,control,7.7111262394531455
GENE_0207,4143,control,7.579821935788755
GENE_0207,4144,control,8.356530777634314
GENE_0207,4145,control,8.255157873723688
GENE_0207,4146,control,7.963440557091502
GENE_0207,4147,control,7.661129001581748
GENE_0207,4148,control,7.522239109316688
GENE_0207,4149,control,8.19220091240979
GENE_0207,4150,treatment,7.962794328894922
GENE_0207,4151,treatment,7.841783211871607
GENE_0207,4152,treatment,9.069766275041037
GENE_0207,4153,treatment,8.173587934662647
GENE_0207,4154,treatment,8.91739067132846
GENE_0207,4155,treatment,7.925578357193168
GENE_0207,4156,treatment,8.353494013757913
GENE_0207,4157,treatment,8.188355248727667
GENE_0207,4158,treatment,7.285174787433684
GENE_0207,4159,treatment,9.004453126113804
GENE_0208,4160,control,8.24834569235923
GENE_0208,4161,control,7.424199874207243
GENE_0208,4162,control,7.74715126169223
GENE_0208,4163,control,7.3610468736032555
GENE_0208,4164,control,8.517614837080968
GENE_0208,4165,control,8.009090812658972
GENE_0208,4166,control,8.03969511123559
GENE_0208,4167,control,8.58481695246884
GENE_0208,4168,control,8.473803384855565
GENE_0208,4169,control,8.258754066436058
GENE_0208,4170,treatment,7.055865630690496
GENE_0208,4171,treatment,7.455192155826925
GENE_0208,4172,treatment,7.285677196754857
GENE_0208,4173,treatment,8.23795920305529
GENE_0208,4174,treatment,7.9316742395236295
GENE_0208,4175,treatment,7.073033833064274
GENE_0208,4176,treatment,7.734006354404926
GENE_0208,4177,treatment,7.016053886915772
GENE_0208,4178,treatment,7.808579603122733
GENE_0208,4179,treatment,6.927360794368149
GENE_0209,4180,control,8.842472436380275
GENE_0209,4181,control,9.68396466340232
GENE_0209,4182,control,9.100923301285073
GENE_0209,4183,control,8.401990151359158
GENE_0209,4184,control,9.084531543362502
GENE_0209,4185,control,7.865877857541687
GENE_0209,4186,control,8.105233060036937
GENE_0209,4187,control,8.817821384702846
GENE_0209,4188,control,7.447555677550175
GENE_0209,4189,control,8.614154560347899
GENE_0209,4190,treatment,9.423448181396402
GENE_0209,4191,treatment,10.04031187239583
GENE_0209,4192,treatment,9.391837995135539
GENE_0209,4193,treatment,10.217929467661888
GENE_0209,4194,treatment,9.995223075078599
GENE_0209,4195,treatment,10.754794246346266
GENE_0209,4196,treatment,9.988296985817426
GENE_0209,4197,treatment,9.561839449332728
GENE_0209,4198,treatment,9.84880577135653
GENE_0209,4199,treatment,9.245262973702332
GENE_0210,4200,control,8.811782341119928
GENE_0210,4201,control,9.845422525827576
GENE_0210,4202,control,8.145354910814104
GENE_0210,4203,control,8.340077690125177
GENE_0210,4204,control,8.17069751720551
GENE_0210,4205,control,8.604027241268701
GENE_0210,4206,control,8.697294499610315
GENE_0210,4207,control,8.458008541210846
GENE_0210,4208,control,9.084843959926696
GENE_0210,4209,control,8.1480259785814
GENE_0210,4210,treatment,9.02976043198642
GENE_0210,4211,treatment,8.783538525149122
GENE_0210,4212,treatment,8.480748249702106
GENE_0210,4213,treatment,8.314149553230097
GENE_0210,4214,treatment,9.82203197294878
GENE_0210,4215,treatment,8.038009947738384
GENE_0210,4216,treatment,8.651227952979156
GENE_0210,4217,treatment,8.074744217013354
GENE_0210,4218,treatment,9.469456117388246
GENE_0210,4219,treatment,8.97511918648609
GENE_0211,4220,control,7.467907391777803
GENE_0211,4221,control,7.327712792092733
GENE_0211,4222,control,6.901836526304521
GENE_0211,4223,control,7.6029704648661225
GENE_0211,4224,control,7.400098110498053
GENE_0211,4225,control,7.304614438027901
GENE_0211,4226,control,7.162924304207347
GENE_0211,4227,control,7.4230601163204355
GENE_0211,4228,control,7.31214335921148
GENE_0211,4229,control,7.218481478554387
GENE_0211,4230,treatment,6.833421391597468
GENE_0211,4231,treatment,8.117551577809998
GENE_0211,4232,treatment,6.608249176548926
GENE_0211,4233,treatment,7.421180065774487
GENE_0211,4234,treatment,7.009847737124839
GENE_0211,4235,treatment,8.153731143587743
GENE_0211,4236,treatment,6.689064749917515
GENE_0211,4237,treatment,6.781585351422445
GENE_0211,4238,treatment,6.652580210596623
GENE_0211,4239,treatment,7.363885923413463
GENE_0212,4240,control,6.089148536400858
GENE_0212,4241,control,5.168538005947773
GENE_0212,4242,control,6.484570953288079
GENE_0212,4243,control,6.077221036201685
GENE_0212,4244,control,5.53390799935511
GENE_0212,4245,control,6.949424380153362
GENE_0212,4246,control,5.633122414405912
GENE_0212,4247,control,6.790658238033148
GENE_0212,4248,control,5.966766755324337
GENE_0212,4249,control,7.233203466360114
GENE_0212,4250,treatment,6.76459200492701
GENE_0212,4251,treatment,5.797912879536914
GENE_0212,4252,treatment,5.847943804801961
GENE_0212,4253,treatment,6.685378071391
GENE_0212,4254,treatment,6.208031236627038
GENE_0212,4255,treatment,6.259200829655878
GENE_0212,4256,treatment,7.052070582492283
GENE_0212,4257,treatment,5.940560328164153
GENE_0212,4258,treatment,6.40255078321413
GENE_0212,4259,treatment,6.877384495026398
GENE_0213,4260,control,8.88315401892635
GENE_0213,4261,control,8.812042751593758
GENE_0213,4262,control,8.014592481676207
GENE_0213,4263,control,8.390006240096863
GENE_0213,4264,control,9.146038560678823
GENE_0213,4265,control,8.89510578214449
GENE_0213,4266,control,9.012150879274145
GENE_0213,4267,control,9.542530471361454
GENE_0213,4268,control,8.31791327607847
GENE_0213,4269,control,8.841041819834762
GENE_0213,4270,treatment,9.07473201593889
GENE_0213,4271,treatment,8.583653020396737
GENE_0213,4272,treatment,9.758253398722799
GENE_0213,4273,treatment,9.470663726949951
GENE_0213,4274,treatment,9.130514315961536
GENE_0213,4275,treatment,9.957768464693443
GENE_0213,4276,treatment,8.146548582277141
GENE_0213,4277,treatment,8.966691531454595
GENE_0213,4278,treatment,9.172426318976454
GENE_0213,4279,treatment,8.467935710326064
GENE_0214,4280,control,7.7522370785979415
GENE_0214,4281,control,8.740663975232113
GENE_0214,4282,control,8.942666572652174
GENE_0214,4283,control,8.510640820801855
GENE_0214,4284,control,7.341818651895554
GENE_0214,4285,control,7.829121013539956
GENE_0214,4286,control,8.671447951948513
GENE_0214,4287,control,8.372516704113076
GENE_0214,4288,control,6.879156010450406
GENE_0214,4289,control,9.044414161308808
GENE_0214,4290,treatment,8.436018528620883
GENE_0214,4291,treatment,7.91036638498125
GENE_0214,4292,treatment,8.90808302884294
GENE_0214,4293,treatment,7.9882104430824805
GENE_0214,4294,treatment,7.9822087854989565
GENE_0214,4295,treatment,8.557951408238994
GENE_0214,4296,treatment,9.340428602764536
GENE_0214,4297,treatment,9.253830398066363
GENE_0214,4298,treatment,8.558698774578533
GENE_0214,4299,treatment,8.615169562548951
GENE_0215,4300,control,8.258457697048646
GENE_0215,4301,control,9.304080303935379
GENE_0215,4302,control,8.546058311022849
GENE_0215,4303,control,9.12496165523991
GENE_0215,4304,control,8.824691523317753
GENE_0215,4305,control,9.225463298414606
GENE_0215,4306,control,9.014755624255342
GENE_0215,4307,control,7.259632069550074
GENE_0215,4308,control,9.04818915993964
GENE_0215,4309,control,9.302982842266383
GENE_0215,4310,treatment,10.545059310087938
GENE_0215,4311,treatment,10.24337644808707
GENE_0215,4312,treatment,11.202987649063513
GENE_0215,4313,treatment,10.471053939518702
GENE_0215,4314,treatment,10.540519033607998
GENE_0215,4315,treatment,10.874269260229601
GENE_0215,4316,treatment,10.499224868334919
GENE_0215,4317,treatment,9.805888954123978
GENE_0215,4318,treatment,8.958713140922995
GENE_0215,4319,treatment,10.037382222391845
GENE_0216,4320,control,8.718931648777547
GENE_0216,4321,control,9.35378273581229
GENE_0216,4322,control,8.99493512781349
GENE_0216,4323,control,9.62157096970154
GENE_0216,4324,control,8.750765442140976
GENE_0216,4325,control,9.170322785669567
GENE_0216,4326,control,9.191371416551787
GENE_0216,4327,control,9.739015661004496
GENE_0216,4328,control,7.974484112573486
GENE_0216,4329,control,8.661010080053103
GENE_0216,4330,treatment,9.379818489021016
GENE_0216,4331,treatment,9.763377694935595
GENE_0216,4332,treatment,9.045173963010484
GENE_0216,4333,treatment,8.752147340625521
GENE_0216,4334,treatment,9.329549733828284
GENE_0216,4335,treatment,9.390921102434765
GENE_0216,4336,treatment,8.71532070779032
GENE_0216,4337,treatment,9.09480365275499
GENE_0216,4338,treatment,9.562424625383922
GENE_0216,4339,treatment,9.952887077358287
GENE_0217,4340,control,8.915402344248426
GENE_0217,4341,control,8.8613846042615
GENE_0217,4342,control,9.197694057538842
GENE_0217,4343,control,8.827505887718653
GENE_0217,4344,control,8.995428225544662
GENE_0217,4345,control,8.309294005590369
GENE_0217,4346,control,9.604507409152488
GENE_0217,4347,control,8.264024351150576
GENE_0217,4348,control,8.653464482833192
GENE_0217,4349,control,8.944802244550846
GENE_0217,4350,treatment,9.986168735021101
GENE_0217,4351,treatment,8.65865030941357
GENE_0217,4352,treatment,8.524817253404132
GENE_0217,4353,treatment,8.588176646548764
GENE_0217,4354,treatment,9.803519393268571
GENE_0217,4355,treatment,7.3443351046540375
GENE_0217,4356,treatment,8.339620044400627
GENE_0217,4357,treatment,10.393334741120103
GENE_0217,4358,treatment,9.21611109150275
GENE_0217,4359,treatment,8.282834228945779
GENE_0218,4360,control,7.986798432727598
GENE_0218,4361,control,8.415067306638358
GENE_0218,4362,control,8.961424522942684
GENE_0218,4363,control,8.163401846093842
GENE_0218,4364,control,7.652814854733146
GENE_0218,4365,control,8.382594864544286
GENE_0218,4366,control,7.5656594381157
GENE_0218,4367,control,7.381362798596308
GENE_0218,4368,control,6.9817485418142295
GENE_0218,4369,control,7.088877804415054
GENE_0218,4370,treatment,7.4566535855219245
GENE_0218,4371,treatment,7.301914049154795
GENE_0218,4372,treatment,8.121978511446368
GENE_0218,4373,treatment,7.290027417187055
GENE_0218,4374,treatment,6.220681955276665
GENE_0218,4375,treatment,7.375546945366068
GENE_0218,4376,treatment,7.6901756151434935
GENE_0218,4377,treatment,7.6167012030606935
GENE_0218,4378,treatment,8.785436995010325
GENE_0218,4379,treatment,7.612250013781241
GENE_0219,4380,control,9.046667726014563
GENE_0219,4381,control,9.033840556719108
GENE_0219,4382,control,8.597648996972616
GENE_0219,4383,control,9.024777697469615
GENE_0219,4384,control,8.636305286045458
GENE_0219,4385,control,9.150621528679052
GENE_0219,4386,control,8.927170857896009
GENE_0219,4387,control,8.537562792583657
GENE_0219,4388,control,9.602650042674364
GENE_0219,4389,control,9.291870419850822
GENE_0219,4390,treatment,8.810673652060801
GENE_0219,4391,treatment,9.137129331708458
GENE_0219,4392,treatment,9.011005769012957
GENE_0219,4393,treatment,8.579933140344236
GENE_0219,4394,treatment,9.095881081800677
GENE_0219,4395,treatment,8.715551690694982
GENE_0219,4396,treatment,8.537394546247983
GENE_0219,4397,treatment,8.164586124192448
GENE_0219,4398,treatment,8.85987411139279
GENE_0219,4399,treatment,9.368942018610085
GENE_0220,4400,control,8.55279855663225
GENE_0220,4401,control,7.653535885454371
GENE_0220,4402,control,7.883790348908631
GENE_0220,4403,control,7.603792432585935
GENE_0220,4404,control,8.185484512161583
GENE_0220,4405,control,6.7335576850354695
GENE_0220,4406,control,5.758003213833126
GENE_0220,4407,control,6.921039691351282
GENE_0220,4408,control,7.473428992496514
GENE_0220,4409,control,7.249743110406756
GENE_0220,4410,treatment,7.317918711977649
GENE_0220,4411,treatment,7.892909277413798
GENE_0220,4412,treatment,7.376540441899743
GENE_0220,4413,treatment,7.60581088612043
GENE_0220,4414,treatment,6.649649267926351
GENE_0220,4415,treatment,6.563942246876548
GENE_0220,4416,treatment,8.054171433608836
GENE_0220,4417,treatment,7.221904620276256
GENE_0220,4418,treatment,6.823632725049994
GENE_0220,4419,treatment,6.824641804494453
GENE_0221,4420,control,6.831124792458878
GENE_0221,4421,control,6.515320962602078
GENE_0221,4422,control,6.395821032812811
GENE_0221,4423,control,7.11379984632416
GENE_0221,4424,control,6.894943025357871
GENE_0221,4425,control,7.8299898610279035
GENE_0221,4426,control,7.382244413330895
GENE_0221,4427,control,7.366976978076981
GENE_0221,4428,control,6.812336029879143
GENE_0221,4429,control,7.154486625355104
GENE_0221,4430,treatment,7.419602861031383
GENE_0221,4431,treatment,7.614959910876062
GENE_0221,4432,treatment,7.16941174944899
GENE_0221,4433,treatment,7.814570332662406
GENE_0221,4434,treatment,7.225446373933459
GENE_0221,4435,treatment,7.657118169218815
GENE_0221,4436,treatment,6.951633539310058
GENE_0221,4437,treatment,6.224128652421338
GENE_0221,4438,treatment,7.368649697444279
GENE_0221,4439,treatment,7.619980488764735
GENE_0222,4440,control,8.922619461959675
GENE_0222,4441,control,8.49869396689384
GENE_0222,4442,control,8.246706359874008
GENE_0222,4443,control,8.993867346143164
GENE_0222,4444,control,8.924962877078135
GENE_0222,4445,control,8.381922298204978
GENE_0222,4446,control,9.300600102224715
GENE_0222,4447,control,8.204840765167903
GENE_0222,4448,control,8.36947893983401
GENE_0222,4449,control,9.590450664957
GENE_0222,4450,treatment,9.168136863922737
GENE_0222,4451,treatment,8.493511679929021
GENE_0222,4452,treatment,8.848476188473036
GENE_0222,4453,treatment,8.775552532657194
GENE_0222,4454,treatment,7.1803291724315255
GENE_0222,4455,treatment,8.191856125958724
GENE_0222,4456,treatment,8.662451158758978
GENE_0222,4457,treatment,8.494280486061465
GENE_0222,4458,treatment,8.826323208825816
GENE_0222,4459,treatment,9.31163207029044
GENE_0223,4460,control,7.032446920547711
GENE_0223,4461,control,7.792825470596362
GENE_0223,4462,control,7.434514224952995
GENE_0223,4463,control,7.528322132963241
GENE_0223,4464,control,7.4536815128810945
GENE_0223,4465,control,8.84716784842133
GENE_0223,4466,control,6.381769714866417
GENE_0223,4467,control,7.400573411692332
GENE_0223,4468,control,7.612128094308671
GENE_0223,4469,control,7.184528687659759
GENE_0223,4470,treatment,8.109061266085844
GENE_0223,4471,treatment,8.06144878171109
GENE_0223,4472,treatment,7.58789201824659
GENE_0223,4473,treatment,7.465286492976255
GENE_0223,4474,treatment,7.552580799587881
GENE_0223,4475,treatment,7.556524398908992
GENE_0223,4476,treatment,7.571051892946118
GENE_0223,4477,treatment,7.5107575525810475
GENE_0223,4478,treatment,7.753004181441104
GENE_0223,4479,treatment,8.028423694070613
GENE_0224,4480,control,5.945822678303476
GENE_0224,4481,control,5.562002906665771
GENE_0224,4482,control,7.000206393078388
GENE_0224,4483,control,6.661365634136463
GENE_0224,4484,control,6.801584956644732
GENE_0224,4485,control,5.737463791781801
GENE_0224,4486,control,7.505409290465784
GENE_0224,4487,control,6.1888198234017615
GENE_0224,4488,control,6.616201016792899
GENE_0224,4489,control,6.993599386254813
GENE_0224,4490,treatment,5.980848957193869
GENE_0224,4491,treatment,6.223209425699742
GENE_0224,4492,treatment,6.62223229891219
GENE_0224,4493,treatment,8.095298014387296
GENE_0224,4494,treatment,6.689306431450322
GENE_0224,4495,treatment,7.407186455728604
GENE_0224,4496,treatment,7.186808052737284
GENE_0224,4497,treatment,6.7260933429536935
GENE_0224,4498,treatment,5.979630148484835
GENE_0224,4499,treatment,7.106552308831738
GENE_0225,4500,control,7.082748908044745
GENE_0225,4501,control,6.312270509542384
GENE_0225,4502,control,4.744644639008347
GENE_0225,4503,control,6.014989237754833
GENE_0225,4504,control,6.5619388915299615
GENE_0225,4505,control,6.071904459850472
GENE_0225,4506,control,6.595520786068809
GENE_0225,4507,control,5.734754297780581
GENE_0225,4508,control,5.48397728498916
GENE_0225,4509,control,6.162972618346161
GENE_0225,4510,treatment,6.219628707031797
GENE_0225,4511,treatment,6.010656196938067
GENE_0225,4512,treatment,6.87727772067555
GENE_0225,4513,treatment,5.734653533695862
GENE_0225,4514,treatment,6.374508674055136
GENE_0225,4515,treatment,6.239651074162338
GENE_0225,4516,treatment,5.346073816347498
GENE_0225,4517,treatment,5.476800989004662
GENE_0225,4518,treatment,6.208818648959091
GENE_0225,4519,treatment,7.291927589300174
GENE_0226,4520,control,7.746024620449024
GENE_0226,4521,control,6.984355338462937
GENE_0226,4522,control,9.098303250430982
GENE_0226,4523,control,8.642206358668062
GENE_0226,4524,control,9.322820057509276
GENE_0226,4525,control,8.21072891788728
GENE_0226,4526,control,8.887740648100761
GENE_0226,4527,control,9.160519178943897
GENE_0226,4528,control,8.449018773265008
GENE_0226,4529,control,8.460776710651487
GENE_0226,4530,treatment,8.709018331382687
GENE_0226,4531,treatment,8.993595764886754
GENE_0226,4532,treatment,8.68724007179702
GENE_0226,4533,treatment,9.23082176004629
GENE_0226,4534,treatment,8.441059420181706
GENE_0226,4535,treatment,7.964506411273862
GENE_0226,4536,treatment,9.782460226740822
GENE_0226,4537,treatment,8.362575219180227
GENE_0226,4538,treatment,8.382480628233811
GENE_0226,4539,treatment,8.65893194768887
GENE_0227,4540,control,7.867941328216222
GENE_0227,4541,control,8.071028688262823
GENE_0227,4542,control,8.058748104299282
GENE_0227,4543,control,8.176767961446222
GENE_0227,4544,control,6.783999229141754
GENE_0227,4545,control,9.115099300439095
GENE_0227,4546,control,7.999608759140771
GENE_0227,4547,control,8.399959772280619
GENE_0227,4548,control,7.322661593741064
